"video_id","titulo","canal","pais_id","fecha_publicacion","fecha_snapshot","vistas","likes","comentarios","duracion_min","categoria_id"
"f3Dzh0ApfT4","FUI ADOPTADO POR UNA FAMILIA POBRE en BROOKHAVEN","SoyWelix",6,"2026-01-14","2026-01-15",109639,1392,64,"13.22",22
"HJgdT15UT4k","LNGSHOT - [Moonwalkin'] Official Music Video","MORE VISION",6,"2026-01-13","2026-01-15",1410070,126602,9854,"3.58",24
"lO61jSWE91U","¡SOBREVIVE al SUPER TSUNAMI DEMONIO de Brainrots en Roblox!","Neto y Flex",6,"2026-01-13","2026-01-15",721024,5973,592,"28.43",20
"U31h34fvbiI","15 DETALLES OCULTOS de POPPY PLAYTIME 5 💙 Tráiler 3 (Análisis)","Nintendúo",6,"2026-01-10","2026-01-15",559030,17561,453,"9.97",20
"eOEVZqDjNJs","Aventura - Todavía Me Amas: Lo Mejor De Aventura (Álbum Completo) - Mejores Canciones De Aventura","Salsa y Bachata Éxitos",6,"2026-01-10","2026-01-15",70318,447,3,"78.43",10
"B7w4mj9r3Xw","24 HORAS siendo BEBÉS TRILLIZAS en Brookhaven Roblox con Kira y Mandarina","Lyna",6,"2026-01-13","2026-01-15",619189,9104,644,"17.82",20
"-poSVOan2fw","The Prototype | Poppy Playtime Chapter 5 Cinematic Trailer","Mob Entertainment",6,"2026-01-10","2026-01-15",4022669,285243,20704,"1.77",20
"S7wjSpbx7n4","Yandel - Encantadora (Letra)","Keller Lyrics",6,"2026-01-09","2026-01-15",68066,95,0,"4.02",10
"TZf6zHNy-GU","Apocalipsis Hytale Mi primera Casa #3","VEGETTA777",6,"2026-01-14","2026-01-15",307141,41035,1274,"45.62",20
"WsYsNoNjbaw","Character Trailer - ""Columbina: To Where She Flies"" | Genshin Impact #GenshinImpact #Columbina","Genshin Impact",6,"2026-01-13","2026-01-15",1074636,144220,7326,"3.8",20
"n_3OpkabsMk","Kali Uchis - Muévelo (Letra) dile: la musica esta fuerte no te puedo escuchar","LowDrow",6,"2026-01-13","2026-01-15",80198,604,8,"2.13",10
"lSX_39WipbE","Mis Amigos Dividieron la ISLA por la MITAD en Minecraft!","Dagar",6,"2026-01-13","2026-01-15",914916,11422,603,"25",20
"ljFH0aELexY","¿ÚLTIMO? Teaser OFICIAL de AVENGERS DOOMSDAY con BLACK PANTHER, NAMOR y el GUAPO BEN.","Strip Marvel I Marvel, DC & Superhéroes",6,"2026-01-13","2026-01-15",50522,3631,277,"8.57",1
"nPYNpra2xcM","Feid, ATL Jacob - LUNA (LETRA)","FlowVerso",6,"2026-01-12","2026-01-15",354050,363,2,"3.25",10
"H8F_2dLdYv4","Escapa del TSUNAMI para Conseguir BRAINROTS en Roblox!","Dagar Roblox",6,"2026-01-14","2026-01-15",246114,3200,347,"20.23",20
"rF09C9zXnfs","ONE PIECE: Temporada 2 | Avance oficial | Netflix","Netflix Latinoamérica",6,"2026-01-12","2026-01-15",291688,13713,934,"1.83",24
"Edr4WKgOw0M","Aventura - Inmortal (Letra)","King Son",6,"2026-01-10","2026-01-15",107229,80,0,"4.28",22
"XSYZv0Mq9Rg","Sobreviví a ESCAPA DEL TSUNAMI por BRAINROTS en ROBLOX 🔥","Betillo",6,"2026-01-14","2026-01-15",300507,9752,871,"21.23",20
"9WrCwE9uJRo","FANTÁSTICO trailer final confirma caída 616 en Avengers Doomsday, equipos y trailer CONTEO final","Pelicomic",6,"2026-01-13","2026-01-15",332082,16693,806,"15.67",24
"rF1gFTQFyvs","Kapo - OHANANA (Letra)","Sonalux",6,"2026-01-09","2026-01-15",89894,121,1,"2.62",10
"dRkdCAc2LjI","SEÑOR CHAMBEADOR VOLVIO A AMONG US PARA CARREAR A TODOS!👷🏼","ElAbrahaham",6,"2026-01-14","2026-01-15",568169,22285,2776,"42.5",20
"Sds5ufF35vo","EUPHORIA Temporada 3 Tráiler Español Latino (2026)","ONE Media Español",6,"2026-01-14","2026-01-15",60835,1129,127,"2.48",1
"Vu4jcFWMIAM","Shakira - Antología (Letra/Lyrics)","Café y Vinilos",6,"2026-01-13","2026-01-15",193724,253,11,"4.25",10
"Eb26cacpCHM","EL ZAPDOS LEGENDARIO (Minecraft Pokemon, Episodio 8)","Rubius Z",6,"2026-01-14","2026-01-15",845967,78982,5019,"48.1",20
"-1UJJPAWudQ","Euphoria Season 3 | Trailer | HBO Max","HBO Max",6,"2026-01-14","2026-01-15",1457997,51454,3875,"2.42",24
"gU1dJE3NABU","Tainy, Anuel AA, Ozuna - Adicto (Letra)","Urban Heartbeat",6,"2026-01-13","2026-01-15",255183,431,6,"4.47",22
"RaivNOscDXE","Euphoria - 3 Temporada | Tráiler en español Oficial | HBO Max","HBO Max Latinoamérica",1,"2026-01-14","2026-01-16",264874,8139,448,"2.27",22
"SenyopNyAfI","🎉FELIZ🎉CUMPLEAÑOS🎉AMI🎉TSUNAMI🎉BRANROT🎉HYTALE🎉","ElAbrahaham",1,"2026-01-15","2026-01-16",1086703,51408,4896,"111.03",24
"pAgkW0bT6KY","Romeo Santos - Imitadora (Letra)","Ghostify.",1,"2026-01-12","2026-01-16",84197,104,0,"3.92",10
"Ci7bpzdxe1M","POPPY PLAYTIME CHAPTER 5: 7 SPOILERS del TRAILER del PROTOTIPO","WIZZY",1,"2026-01-15","2026-01-16",145167,6988,273,"12.1",24
"EqX1-qkOMpY","ATRAPADAS en el MAR con Mandarina en Roblox","Lyna",1,"2026-01-15","2026-01-16",414178,4592,584,"23.88",20
"pdKSdtSyXUk","J Balvin, Bad Bunny - LA CANCIÓN (Letra)","Big Sound",1,"2026-01-14","2026-01-16",121390,225,2,"4.05",10
"Sds5ufF35vo","EUPHORIA Temporada 3 Tráiler Español Latino (2026)","ONE Media Español",1,"2026-01-14","2026-01-16",140573,1924,189,"2.48",1
"8zZQldpH6Cs","BIENVENIDOS a WBNS x HYTALE #1","AQUISI",1,"2026-01-15","2026-01-16",195755,18601,749,"70.12",20
"lIxQe1R5hs0","PinkPantheress - Stateside + Zara Larsson (Official Video)","Pinkpantheress",1,"2026-01-15","2026-01-16",631278,144058,6522,"3.23",10
"3BJ2lHm56ik","RESIDENT EVIL 9: REQUIEM Leon Gameplay | Showcase Trailer","DarkPlayer GamingTV",1,"2026-01-15","2026-01-16",61792,5021,407,"12.97",20
"kAoiDm07kBY","Construí una CASA SECRETA dentro de mi AMIGO en Minecraft!","Dagar",1,"2026-01-15","2026-01-16",388218,7421,2153,"22.75",20
"WJIq0X5TuXY","Romeo Santos - Necio ft. Santana(Letra)","King Son",1,"2026-01-14","2026-01-16",64116,90,2,"4.42",22
"9WrCwE9uJRo","FANTÁSTICO trailer final confirma caída 616 en Avengers Doomsday, equipos y trailer CONTEO final","Pelicomic",1,"2026-01-13","2026-01-16",374515,17721,838,"15.67",24
"rCHtEKJbX4o","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Fridonic",1,"2026-01-15","2026-01-16",662212,3976,18,"0.58",20
"M3Y-3bFf5RM","Rosita Corazón 2026 – Chiquillo Mentiroso | Carnavales Arpa y Violín","Rosita Corazón de Andamarca",1,"2026-01-15","2026-01-16",14676,289,27,"8.03",10
"VXQveAdzC74","Teaser Trailer - Resident Evil Showcase | January 15, 2026","Resident Evil",1,"2026-01-13","2026-01-16",311061,11043,1004,"0.27",20
"7-h8ejHvHZU","12 FORMAS de ROBAR DIAMANTES a Tus AMIGOS en Minecraft","DanoMC",1,"2026-01-15","2026-01-16",195892,3390,263,"25.42",20
"KoQ0NA9pxpE","Shakira - Si Te Vas (Letra/Lyrics)","Rock Surge",1,"2026-01-11","2026-01-16",37717,54,0,"3.52",10
"AH4nT5-Y0w0","Teaser Trailer - Resident Evil Showcase | 15 de Enero de 2026","Capcom LATAM",1,"2026-01-13","2026-01-16",17240,786,75,"0.27",20
"fhwFFFfUq9Q","Probé Hytale y...","Rubius Z",1,"2026-01-15","2026-01-16",478574,38871,2010,"44.33",20
"Ezm0GmJ6Wzw","Sia, Sean Paul - Cheap Thrills (Lyrics)","Glim R&B",1,"2026-01-08","2026-01-16",465611,2023,12,"3.75",10
"TIUHN3zAPn4","Twenty One Pilots - More Than We Ever Imagined (Official Trailer)","twenty one pilots",1,"2026-01-15","2026-01-16",137249,25495,1306,"1.68",10
"SzyJj5LOpWY","🔴ESPAÑA - CHILE y MEXICO - BRASIL | SEMIFINALES MUNDIAL KINGS LEAGUE EN DIRECTO - DjMaRiiO","DjMaRiiO",1,"2026-01-15","2026-01-16",641249,12405,137,"194.22",17
"lnYGJs8uuRw","Jerry Rivera - Que Hay De Malo (Lyrics)","Chiva Retro",1,"2026-01-14","2026-01-16",36868,58,0,"5.02",22
"smvJ5z_kE3A","VENGADORES: DOOMSDAY Tráiler Teaser 4 Oficial Español (2026) Fantastic 4, Wakandans","Trailers In Spanish",1,"2026-01-13","2026-01-16",575960,1446,74,"1.38",1
"IGHIZRcc3i4","ATRAPÉ TODOS los DINOSAURIOS en Minecraft Hardcore","soyHerios",1,"2026-01-15","2026-01-16",122248,3189,196,"30.82",20
"nd7PqfnHjQI","GOZALO (Slowed)","RXYUGA - Topic",1,"2026-01-13","2026-01-16",261805,2672,0,"2.5",10
"d0RkPOc3BI0","Doctor DOOM en teaser de Doomsday | Pelea entre La Mole y miembro de los X-Men | Jean Grey REVELADA","Fandom Comix",1,"2026-01-14","2026-01-16",26029,1197,36,"10.8",1
"OWHXQ8qiRS0","🇪🇸 👑 Kings World Cup Nations 2026 👑 Semifinales | Chile vs España | México vs Brasil","Kings League Spain",1,"2026-01-16","2026-01-16",477046,5526,17,"224.27",17
"Q15UKrW_3tU","Grupo Niche - Se Pareció Tanto a Ti (Lyrics)","Mexi Music",1,"2026-01-09","2026-01-16",16746,53,4,"5.48",22
"zgupmgLe5No","Umamusume: Pretty Derby - Beginning of a New Era - Official Trailer (2026)","IGN Movie Trailers",1,"2026-01-14","2026-01-16",174706,12875,730,"1.52",24
"zoiSNz8EIIU","Awita y Mía son Hamsters en Minecraft!","Awita",1,"2026-01-15","2026-01-16",474526,9356,3338,"45.95",20
"hqunboWdJAk","Fade","Alan Walker - Topic",1,"2026-01-11","2026-01-16",271972,5005,55,"4.42",10
"vDp9jp8ItMc","ESCAPA DEL MEGA TSUNAMI DE BRAINROT COMPLETO (ESCAPE TSUNAMI FOR BRAINROTS ROBLOX)","Chuy Mine",1,"2026-01-14","2026-01-16",545819,9357,723,"26.27",20
"ub1m1JLNDt8","ME TIRASTE AL MAR (En vivo)","La Única Tropical - Topic",1,"2026-01-12","2026-01-16",8874,108,2,"4.02",10
"FdawMnNLS18","😲Final Game 5 Team MATTHEW vs Team KINGTEKA Revancha RETO DE STREAMERS 😲Triple Cámara","CHANCHITO DOTA",1,"2026-01-15","2026-01-16",15379,161,27,"35.58",20
"gU1dJE3NABU","Tainy, Anuel AA, Ozuna - Adicto (Letra)","Urban Heartbeat",1,"2026-01-13","2026-01-16",496531,766,6,"4.47",22
"uCZn1HTH34k","Apocalipsis Hytale Construimos una Granja","VEGETTA777",1,"2026-01-15","2026-01-16",260235,31553,1110,"49.33",20
"Vu4jcFWMIAM","Shakira - Antología (Letra/Lyrics)","Café y Vinilos",1,"2026-01-13","2026-01-16",357086,432,17,"4.25",10
"BtAJRHYtef4","ALCANZÉ la VELOCIDAD MÁXIMA en Escape Tsunami por Brainrot","AwitaDos",1,"2026-01-15","2026-01-16",386444,10570,537,"28.23",20
"M910sjgb3gk","Gorillaz - The Hardest Thing/Orange County ft Tony Allen, Bizarrap, Kara Jackson, Anoushka Shankar","Gorillaz",1,"2026-01-15","2026-01-16",200133,27727,2590,"5.75",10
"5lu0J7PXv18","CONSIGO LA SKIN de SATORU GOJO en FREE FIRE x JUJUTSU KAISEN y ME SORPRENDI !! - TheDonato","TheDonato",1,"2026-01-15","2026-01-16",670913,28854,1817,"34.35",20
"EDwSnETaxwk","Snaider Lv x Kingmightypr  - Sopa De Cocodrilo 🐊 ( Video oficial )®","Kingmightypr",1,"2026-01-16","2026-01-16",2659,1897,298,"3.32",10
"bbp2fNDLAvE","DESBLOQUEÉ TODAS LAS FUSIONES BRAINROTS para SER EL TOP 1 en Craft a Brainrot (Roblox!)","Fir SSJ",1,"2026-01-15","2026-01-16",97675,4237,413,"32.77",24
"UP52po21qu0","The Kid LAROI, Justin Bieber - Stay (Lyrics)","7clouds Trap",1,"2026-01-08","2026-01-16",529488,3571,44,"2.37",22
"AewMsUSQewM","Desbloqueo AL CHAVO DORADO en CHAVES NIGHTMARES !!","DeGoBooM",1,"2026-01-15","2026-01-16",88402,2614,347,"21.3",20
"MYvx_BiRmnY","Kali Uchis - Muévelo (Letra) actualiza ma actualiza","Cupid Recordings",1,"2026-01-12","2026-01-16",162073,1384,14,"2.13",22
"1FeGmZT_0H0","APOCALIPSIS HYTALE |  NOS CHETAMOS! #6","Willyrex Minecraft",1,"2026-01-15","2026-01-16",100791,14499,371,"48.17",20
"VtV2wECyNt4","Air Supply - Making Love Out of Nothing at All (Lyrics)","7clouds USA",1,"2026-01-08","2026-01-16",291708,739,16,"5.7",22
"IbRJLFWGNDo","JULIANNO SOSA FT @Loyaltty9CG  ​ - TRATO DE PRINCESA | VIDEO OFICIAL","Julianno Sosa",2,"2026-01-14","2026-01-16",48768,3065,549,"2.4",10
"-1UJJPAWudQ","Euphoria Season 3 | Trailer | HBO Max","HBO Max",2,"2026-01-14","2026-01-16",2882751,78929,5534,"2.42",24
"OWHXQ8qiRS0","🇪🇸 👑 Kings World Cup Nations 2026 👑 Semifinales | Chile vs España | México vs Brasil","Kings League Spain",2,"2026-01-16","2026-01-16",477046,5526,17,"224.27",17
"lIxQe1R5hs0","PinkPantheress - Stateside + Zara Larsson (Official Video)","Pinkpantheress",2,"2026-01-15","2026-01-16",631278,144058,6522,"3.23",10
"Ci7bpzdxe1M","POPPY PLAYTIME CHAPTER 5: 7 SPOILERS del TRAILER del PROTOTIPO","WIZZY",2,"2026-01-15","2026-01-16",145167,6990,273,"12.1",24
"SzyJj5LOpWY","🔴ESPAÑA - CHILE y MEXICO - BRASIL | SEMIFINALES MUNDIAL KINGS LEAGUE EN DIRECTO - DjMaRiiO","DjMaRiiO",2,"2026-01-15","2026-01-16",641249,12405,137,"194.22",17
"3WYIwMlds38","Young Cister - city diva*","YOUNG CISTER",2,"2026-01-16","2026-01-16",3756,634,38,"2.92",10
"3BJ2lHm56ik","RESIDENT EVIL 9: REQUIEM Leon Gameplay | Showcase Trailer","DarkPlayer GamingTV",2,"2026-01-15","2026-01-16",61792,5021,407,"12.97",20
"fhwFFFfUq9Q","Probé Hytale y...","Rubius Z",2,"2026-01-15","2026-01-16",478574,38871,2010,"44.33",20
"87ZfPwJtIqs","JOSSIE AIR - DOSIS (VIDEO OFICIAL) CONDENAO AL EXITO VOL1","Jossie A",2,"2026-01-14","2026-01-16",78718,4284,284,"3.03",10
"Sds5ufF35vo","EUPHORIA Temporada 3 Tráiler Español Latino (2026)","ONE Media Español",2,"2026-01-14","2026-01-16",140573,1924,189,"2.48",1
"EqX1-qkOMpY","ATRAPADAS en el MAR con Mandarina en Roblox","Lyna",2,"2026-01-15","2026-01-16",414178,4592,584,"23.88",20
"ndW8Y-LPAe0","Benja Valencia, Lyon La F, Sinaka, Kennat - VAMOS AL PARTY (Video Oficial)","Benja Valencia",2,"2026-01-16","2026-01-16",6817,1509,161,"3.68",10
"tqe1RBmJ9S8","FATAL FURY: CotW | Season 2 Announcement Trailer","SNK OFFICIAL",2,"2026-01-15","2026-01-16",164964,9458,3168,"1.55",20
"SenyopNyAfI","🎉FELIZ🎉CUMPLEAÑOS🎉AMI🎉TSUNAMI🎉BRANROT🎉HYTALE🎉","ElAbrahaham",2,"2026-01-15","2026-01-16",1086703,51408,4896,"111.03",24
"WJIq0X5TuXY","Romeo Santos - Necio ft. Santana(Letra)","King Son",2,"2026-01-14","2026-01-16",64116,90,2,"4.42",22
"AH4nT5-Y0w0","Teaser Trailer - Resident Evil Showcase | 15 de Enero de 2026","Capcom LATAM",2,"2026-01-13","2026-01-16",17240,786,75,"0.27",20
"kAoiDm07kBY","Construí una CASA SECRETA dentro de mi AMIGO en Minecraft!","Dagar",2,"2026-01-15","2026-01-16",388218,7421,2153,"22.75",20
"S1ObINkSxcM","GRANDES ÉXITOS DE MANÁ 🌹 Mana Éxitos Mix 100 Super Éxitos Románticas Inolvidables #rockenespañol","Island Chill Vibes",2,"2026-01-10","2026-01-16",95133,221,3,"129.18",10
"iyMI9ES-7Nc","The Sims 4: Royalty & Legacy | Official Reveal Trailer","The Sims",2,"2026-01-15","2026-01-16",305198,20474,2418,"2.67",20
"rCHtEKJbX4o","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Fridonic",2,"2026-01-15","2026-01-16",662212,3976,18,"0.58",20
"pAgkW0bT6KY","Romeo Santos - Imitadora (Letra)","Ghostify.",2,"2026-01-12","2026-01-16",84197,104,0,"3.92",10
"6fII2nGN9Fg","🚨 REACCIONO al trailer de la nueva y MEJOR expansión: Los Sims™ 4 Dinastías y Linajes 👑","Mprin",2,"2026-01-15","2026-01-16",13846,1648,197,"23.17",20
"e8YDPPTou0Y","Grupo Niche - Eres (Letra)","SabroSón",4,"2026-01-14","2026-01-16",8962,19,0,"4.48",10
"uCZn1HTH34k","Apocalipsis Hytale Construimos una Granja","VEGETTA777",2,"2026-01-15","2026-01-16",260235,31553,1110,"49.33",20
"dIPHO3bN3gQ","Is This Love (Castle Donington, England / August 18 / 2019 Remaster)","Whitesnake - Topic",2,"2026-01-09","2026-01-16",163627,1728,13,"4.77",10
"TIUHN3zAPn4","Twenty One Pilots - More Than We Ever Imagined (Official Trailer)","twenty one pilots",2,"2026-01-15","2026-01-16",137249,25495,1306,"1.68",10
"7-h8ejHvHZU","12 FORMAS de ROBAR DIAMANTES a Tus AMIGOS en Minecraft","DanoMC",2,"2026-01-15","2026-01-16",195892,3390,263,"25.42",20
"pdKSdtSyXUk","J Balvin, Bad Bunny - LA CANCIÓN (Letra)","Big Sound",2,"2026-01-14","2026-01-16",121390,225,2,"4.05",10
"smvJ5z_kE3A","VENGADORES: DOOMSDAY Tráiler Teaser 4 Oficial Español (2026) Fantastic 4, Wakandans","Trailers In Spanish",2,"2026-01-13","2026-01-16",575960,1446,74,"1.38",1
"8-iMK4NVLeI","Si Me CaIgo GANO MILLONES!! 💰💰💰💰","JuegaGerman",2,"2026-01-15","2026-01-16",685239,30516,1749,"25.05",20
"-mK2MGuNbeo","Kenia Os - Belladona (Video Oficial)","KeniaOSVEVO",2,"2026-01-16","2026-01-16",276752,90298,9633,"3.8",10
"9WrCwE9uJRo","FANTÁSTICO trailer final confirma caída 616 en Avengers Doomsday, equipos y trailer CONTEO final","Pelicomic",2,"2026-01-13","2026-01-16",374515,17721,838,"15.67",24
"6cAG4emwr4w","LOS MEJORES CLIPS DE 2025 EN UN VÍDEO 💦","IlloJuan",2,"2026-01-15","2026-01-16",172837,15962,533,"102.25",24
"93i1umqOUrE","Philip Bailey, Phil Collins - Easy Lover (Lyrics)","7clouds Workout Mix",2,"2026-01-08","2026-01-16",58942,252,7,"5.08",22
"zKvDEzTGqCo","My Singing Monsters - What’s the Werd? (Official “Mysterious Werdo” Trailer)","My Singing Monsters",2,"2026-01-14","2026-01-16",219938,10274,6024,"1.75",20
"8zZQldpH6Cs","BIENVENIDOS a WBNS x HYTALE #1","AQUISI",2,"2026-01-15","2026-01-16",195755,18601,749,"70.12",20
"qWHrEG43oSo","Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer (Sub. Español + Lyrics)","nostalgia lyrics.",2,"2026-01-10","2026-01-16",256295,741,5,"4.05",10
"Qklrv06Rooo","TODAS LAS PISTAS DE AVENGERS DOOMSDAY APUNTAN A ESTO","Cámara en Mano",2,"2026-01-13","2026-01-16",56518,4836,165,"10.32",1
"a6MCR-D8MFw","NO ALIMENTES LA ANOMALÍA | Shawarma Kiosk (Roblox)","RobleisIUTU",2,"2026-01-14","2026-01-16",553414,25264,715,"40.93",20
"M910sjgb3gk","Gorillaz - The Hardest Thing/Orange County ft Tony Allen, Bizarrap, Kara Jackson, Anoushka Shankar","Gorillaz",2,"2026-01-15","2026-01-16",200133,27727,2590,"5.75",10
"0EjANervCi0","¡NO SON TEASERS, SON PISTAS! ¡4º TEASER DE AVENGERS DOOMSDAY!","De todo un Paco",2,"2026-01-13","2026-01-16",86751,4829,227,"4.85",24
"zoiSNz8EIIU","Awita y Mía son Hamsters en Minecraft!","Awita",2,"2026-01-15","2026-01-16",474526,9356,3338,"45.95",20
"WTcju1t6YIY","Ana Gabriel - Es Demasiado Tarde  (Letra)","Bold Retro",2,"2026-01-09","2026-01-16",341355,1583,4,"4.22",22
"3kDMsvHIvqM","😱FECHA CONFIRMADA😱 ¿Cuando sale el TRÁILER OFICIAL COMPLETO de AVENGERS: DOOMSDAY?","Strip Marvel I Marvel, DC & Superhéroes",2,"2026-01-14","2026-01-16",29718,1937,68,"8.6",1
"IGHIZRcc3i4","ATRAPÉ TODOS los DINOSAURIOS en Minecraft Hardcore","soyHerios",2,"2026-01-15","2026-01-16",122248,3189,196,"30.82",20
"KoQ0NA9pxpE","Shakira - Si Te Vas (Letra/Lyrics)","Rock Surge",2,"2026-01-11","2026-01-16",37717,54,0,"3.52",10
"WsYsNoNjbaw","Character Trailer - ""Columbina: To Where She Flies"" | Genshin Impact #GenshinImpact #Columbina","Genshin Impact",2,"2026-01-13","2026-01-16",1173172,147949,7432,"3.8",20
"1FeGmZT_0H0","APOCALIPSIS HYTALE |  NOS CHETAMOS! #6","Willyrex Minecraft",2,"2026-01-15","2026-01-16",100791,14499,371,"48.17",20
"rF1gFTQFyvs","Kapo - OHANANA (Letra)","Sonalux",2,"2026-01-09","2026-01-16",225111,236,1,"2.62",10
"rF09C9zXnfs","ONE PIECE: Temporada 2 | Avance oficial | Netflix","Netflix Latinoamérica",2,"2026-01-12","2026-01-16",346118,14673,984,"1.83",24
"w09Z6notk5s","Ya Fue","Ke Personajes - Topic",3,"2026-01-08","2026-01-16",33454,128,0,"3.23",10
"RaivNOscDXE","Euphoria - 3 Temporada | Tráiler en español Oficial | HBO Max","HBO Max Latinoamérica",3,"2026-01-14","2026-01-16",264874,8139,448,"2.27",22
"EqX1-qkOMpY","ATRAPADAS en el MAR con Mandarina en Roblox","Lyna",3,"2026-01-15","2026-01-16",414178,4592,584,"23.88",20
"M910sjgb3gk","Gorillaz - The Hardest Thing/Orange County ft Tony Allen, Bizarrap, Kara Jackson, Anoushka Shankar","Gorillaz",3,"2026-01-15","2026-01-16",200133,27727,2590,"5.75",10
"3BJ2lHm56ik","RESIDENT EVIL 9: REQUIEM Leon Gameplay | Showcase Trailer","DarkPlayer GamingTV",3,"2026-01-15","2026-01-16",61792,5021,407,"12.97",20
"a6MCR-D8MFw","NO ALIMENTES LA ANOMALÍA | Shawarma Kiosk (Roblox)","RobleisIUTU",3,"2026-01-14","2026-01-16",553414,25264,715,"40.93",20
"lIxQe1R5hs0","PinkPantheress - Stateside + Zara Larsson (Official Video)","Pinkpantheress",3,"2026-01-15","2026-01-16",631278,144058,6522,"3.23",10
"Ci7bpzdxe1M","POPPY PLAYTIME CHAPTER 5: 7 SPOILERS del TRAILER del PROTOTIPO","WIZZY",3,"2026-01-15","2026-01-16",145167,6990,273,"12.1",24
"fhwFFFfUq9Q","Probé Hytale y...","Rubius Z",3,"2026-01-15","2026-01-16",478574,38871,2010,"44.33",20
"pdKSdtSyXUk","J Balvin, Bad Bunny - LA CANCIÓN (Letra)","Big Sound",3,"2026-01-14","2026-01-16",121390,225,2,"4.05",10
"Sds5ufF35vo","EUPHORIA Temporada 3 Tráiler Español Latino (2026)","ONE Media Español",3,"2026-01-14","2026-01-16",140573,1924,189,"2.48",1
"SenyopNyAfI","🎉FELIZ🎉CUMPLEAÑOS🎉AMI🎉TSUNAMI🎉BRANROT🎉HYTALE🎉","ElAbrahaham",3,"2026-01-15","2026-01-16",1086703,51408,4896,"111.03",24
"NTWjjp4UDCY","Ezequiel Y La Clave & Luciano Pereyra - El Elegido (Video Oficial)","Ezequiel Y La Clave",3,"2026-01-15","2026-01-16",8601,1158,177,"3.45",10
"iyMI9ES-7Nc","The Sims 4: Royalty & Legacy | Official Reveal Trailer","The Sims",3,"2026-01-15","2026-01-16",305198,20474,2418,"2.67",20
"kAoiDm07kBY","Construí una CASA SECRETA dentro de mi AMIGO en Minecraft!","Dagar",3,"2026-01-15","2026-01-16",388218,7421,2153,"22.75",20
"WJIq0X5TuXY","Romeo Santos - Necio ft. Santana(Letra)","King Son",3,"2026-01-14","2026-01-16",64116,90,2,"4.42",22
"6fII2nGN9Fg","🚨 REACCIONO al trailer de la nueva y MEJOR expansión: Los Sims™ 4 Dinastías y Linajes 👑","Mprin",3,"2026-01-15","2026-01-16",13846,1648,197,"23.17",20
"uCZn1HTH34k","Apocalipsis Hytale Construimos una Granja","VEGETTA777",3,"2026-01-15","2026-01-16",260235,31553,1110,"49.33",20
"pNXq3qfWm8w","ECKO, Alejo Isakk, HDR, Seal G, Rayo - AL RITMO (Video Oficial)","ECKO",3,"2026-01-15","2026-01-16",10119,1128,83,"3.88",10
"ujuWocyeGmw","Stranger Things: Season 6 - Teaser Trailer (Concept)","Max Justh",3,"2026-01-15","2026-01-16",65187,2067,263,"0.85",24
"rCHtEKJbX4o","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Fridonic",3,"2026-01-15","2026-01-16",662212,3976,18,"0.58",20
"WbFbUgqhv1I","Amor De Verano","Salastkbron - Topic",3,"2026-01-15","2026-01-16",7842,1113,98,"2.85",10
"TIUHN3zAPn4","Twenty One Pilots - More Than We Ever Imagined (Official Trailer)","twenty one pilots",3,"2026-01-15","2026-01-16",137249,25495,1306,"1.68",10
"7-h8ejHvHZU","12 FORMAS de ROBAR DIAMANTES a Tus AMIGOS en Minecraft","DanoMC",3,"2026-01-15","2026-01-16",195892,3390,263,"25.42",20
"pAgkW0bT6KY","Romeo Santos - Imitadora (Letra)","Ghostify.",3,"2026-01-12","2026-01-16",84197,104,0,"3.92",10
"GPMhijTbcAs","REACCION a TODOS los TEASERS de AVENGERS: DOOMSDAY","Boffe Streams",3,"2026-01-14","2026-01-16",12498,1084,82,"20.38",24
"RyPB_S5GEKU","MALDICIÓN de AMOR CONTRA BASE SEGURA en Roblox","Chocoblox",3,"2026-01-15","2026-01-16",113685,2184,227,"14.67",20
"RD61g_QAmzQ","Babasonicos - Tiempo Off (Video Oficial)","Babasonicos",3,"2026-01-15","2026-01-16",9911,1817,233,"4.08",10
"AH4nT5-Y0w0","Teaser Trailer - Resident Evil Showcase | 15 de Enero de 2026","Capcom LATAM",3,"2026-01-13","2026-01-16",17240,786,75,"0.27",20
"8-iMK4NVLeI","Si Me CaIgo GANO MILLONES!! 💰💰💰💰","JuegaGerman",3,"2026-01-15","2026-01-16",685239,30516,1749,"25.05",20
"6IuX_vTJuR0","Katteyes, Doble P, Big One - Favorita del Ghetto | CROSSOVER #12","Big One",3,"2026-01-14","2026-01-16",265077,16015,1256,"2.58",10
"QV-yb63fRnw","ESTO es lo que DE VERDAD CUENTA el TRAILER DE EUPHORIA","Cámara en Mano",3,"2026-01-15","2026-01-16",25728,2420,98,"8.02",24
"1FeGmZT_0H0","APOCALIPSIS HYTALE |  NOS CHETAMOS! #6","Willyrex Minecraft",3,"2026-01-15","2026-01-16",100791,14499,371,"48.17",20
